online_customer_id,first_name,last_name,email,phone,city,loyalty_member_id,online_order_id,order_datetime,order_status,sales_channel,fulfilment_type,store_id,delivery_fee,discount_amount,payment_type,product_id,time_range
10278,Jennifer,Jacobs,jennifer.jacobs@example.com,(475)987-6220x2341,East Randy,3003.0,81707,2024-03-19 04:44:00,Cancelled,Mobile App,Pickup,,0.0,0.6,Card,303,00:00-06:00
10278,Jennifer,Jacobs,jennifer.jacobs@example.com,(475)987-6220x2341,East Randy,3003.0,81903,2024-03-08 04:56:00,Preparing,Web,Pickup,1.0,0.0,1.7,Card,316,00:00-06:00
10279,Cody,Zuniga,cody.zuniga@example.com,800.681.1492x1643,Lake Justin,3005.0,80971,2024-03-01 23:09:00,Placed,Web,Pickup,1.0,0.0,1.09,Card,838,18:00-24:00
10279,Cody,Zuniga,cody.zuniga@example.com,800.681.1492x1643,Lake Justin,3005.0,81603,2024-03-17 23:42:00,Completed,Web,Delivery,,1.96,1.28,PayPal,957,18:00-24:00
10279,Cody,Zuniga,cody.zuniga@example.com,800.681.1492x1643,Lake Justin,3005.0,81869,2024-03-20 18:12:00,Completed,Web,Delivery,,3.35,0.76,PayPal,644,18:00-24:00
10280,Courtney,Anderson,courtney.anderson@example.com,(005)577-8487,Lake Amber,3005.0,80408,2024-03-18 21:20:00,Cancelled,Mobile App,Delivery,,2.35,0.36,Mobile Wallet,844,18:00-24:00
10280,Courtney,Anderson,courtney.anderson@example.com,(005)577-8487,Lake Amber,3005.0,80462,2024-03-08 21:24:00,Cancelled,Web,Delivery,,1.56,0.77,PayPal,398,18:00-24:00
10280,Courtney,Anderson,courtney.anderson@example.com,(005)577-8487,Lake Amber,3005.0,80555,2024-03-22 13:38:00,Completed,Web,Pickup,3.0,0.0,1.6,Mobile Wallet,908,12:00-18:00
10280,Courtney,Anderson,courtney.anderson@example.com,(005)577-8487,Lake Amber,3005.0,81906,2024-03-30 19:15:00,Cancelled,Web,Pickup,1.0,0.0,0.71,Card,526,18:00-24:00
10281,Brittany,Bryant,brittany.bryant@example.com,001-968-845-7831x7456,Erictown,3004.0,80197,2024-03-22 21:00:00,Completed,Web,Pickup,2.0,0.0,0.01,Mobile Wallet,987,18:00-24:00
10281,Brittany,Bryant,brittany.bryant@example.com,001-968-845-7831x7456,Erictown,3004.0,80217,2024-03-03 02:00:00,Preparing,Mobile App,Pickup,1.0,0.0,0.28,Mobile Wallet,371,00:00-06:00
10281,Brittany,Bryant,brittany.bryant@example.com,001-968-845-7831x7456,Erictown,3004.0,80332,2024-03-19 17:43:00,Cancelled,Mobile App,Pickup,2.0,0.0,0.5,Mobile Wallet,96,12:00-18:00
10281,Brittany,Bryant,brittany.bryant@example.com,001-968-845-7831x7456,Erictown,3004.0,80873,2024-03-21 07:27:00,Placed,Mobile App,Pickup,2.0,0.0,1.33,Card,877,06:00-12:00
10281,Brittany,Bryant,brittany.bryant@example.com,001-968-845-7831x7456,Erictown,3004.0,80911,2024-03-15 23:44:00,Placed,Mobile App,Pickup,1.0,0.0,1.82,PayPal,482,18:00-24:00
10281,Brittany,Bryant,brittany.bryant@example.com,001-968-845-7831x7456,Erictown,3004.0,81006,2024-03-23 16:56:00,Placed,Mobile App,Delivery,,1.94,1.87,Card,536,12:00-18:00
10281,Brittany,Bryant,brittany.bryant@example.com,001-968-845-7831x7456,Erictown,3004.0,81450,2024-03-13 11:02:00,Placed,Mobile App,Delivery,,1.67,1.39,Card,507,06:00-12:00
10281,Brittany,Bryant,brittany.bryant@example.com,001-968-845-7831x7456,Erictown,3004.0,81610,2024-03-10 23:17:00,Completed,Mobile App,Pickup,,0.0,1.38,Card,263,18:00-24:00
10282,Aaron,Ochoa,aaron.ochoa@example.com,(547)807-7406,Carlatown,,80211,2024-03-11 16:40:00,Placed,Mobile App,Pickup,,0.0,0.89,Mobile Wallet,806,12:00-18:00
10282,Aaron,Ochoa,aaron.ochoa@example.com,(547)807-7406,Carlatown,,81573,2024-03-29 14:54:00,Cancelled,Mobile App,Delivery,,2.19,0.65,Card,406,12:00-18:00
10282,Aaron,Ochoa,aaron.ochoa@example.com,(547)807-7406,Carlatown,,81984,2024-03-18 15:06:00,Completed,Web,Pickup,3.0,0.0,0.42,Card,231,12:00-18:00
10283,Amy,Lopez,amy.lopez@example.com,-4344,New Kathy,3004.0,80014,2024-03-01 18:16:00,Completed,Mobile App,Pickup,1.0,0.0,0.03,Mobile Wallet,251,18:00-24:00
10283,Amy,Lopez,amy.lopez@example.com,-4344,New Kathy,3004.0,80262,2024-03-30 18:14:00,Preparing,Mobile App,Pickup,,0.0,0.78,Mobile Wallet,488,18:00-24:00
10283,Amy,Lopez,amy.lopez@example.com,-4344,New Kathy,3004.0,80672,2024-03-03 01:15:00,Placed,Mobile App,Delivery,,2.24,0.93,Mobile Wallet,429,00:00-06:00
10283,Amy,Lopez,amy.lopez@example.com,-4344,New Kathy,3004.0,81278,2024-03-24 08:37:00,Preparing,Mobile App,Pickup,1.0,0.0,0.44,PayPal,560,06:00-12:00
10284,Renee,Aguirre,renee.aguirre@example.com,+1-448-463-1224x17974,Lopeztown,3005.0,80992,2024-03-11 08:17:00,Cancelled,Web,Pickup,3.0,0.0,0.54,Card,162,06:00-12:00
10284,Renee,Aguirre,renee.aguirre@example.com,+1-448-463-1224x17974,Lopeztown,3005.0,81947,2024-03-02 02:27:00,Preparing,Mobile App,Pickup,3.0,0.0,0.81,Mobile Wallet,920,00:00-06:00
10285,Edwin,Booker,edwin.booker@example.com,2144270312,South Jeffchester,,80748,2024-03-25 11:46:00,Placed,Web,Pickup,,0.0,1.08,Mobile Wallet,14,06:00-12:00
10285,Edwin,Booker,edwin.booker@example.com,2144270312,South Jeffchester,,81322,2024-03-18 01:54:00,Preparing,Mobile App,Pickup,2.0,0.0,1.21,Card,375,00:00-06:00
10285,Edwin,Booker,edwin.booker@example.com,2144270312,South Jeffchester,,81570,2024-03-28 00:38:00,Cancelled,Mobile App,Delivery,,1.32,0.55,PayPal,727,00:00-06:00
10285,Edwin,Booker,edwin.booker@example.com,2144270312,South Jeffchester,,81706,2024-03-10 23:09:00,Preparing,Mobile App,Delivery,,3.72,1.85,Mobile Wallet,470,18:00-24:00
10286,Larry,Lloyd,larry.lloyd@example.com,(705)120-4618x723,Lisatown,3005.0,80029,2024-03-02 04:41:00,Placed,Mobile App,Pickup,1.0,0.0,1.11,Mobile Wallet,952,00:00-06:00
10286,Larry,Lloyd,larry.lloyd@example.com,(705)120-4618x723,Lisatown,3005.0,80246,2024-03-27 04:00:00,Preparing,Mobile App,Delivery,,2.22,0.9,PayPal,236,00:00-06:00
10287,David,Tate,david.tate@example.com,673.037.1837,Maldonadoport,3001.0,80297,2024-03-23 21:35:00,Completed,Mobile App,Delivery,,3.84,1.61,PayPal,775,18:00-24:00
10287,David,Tate,david.tate@example.com,673.037.1837,Maldonadoport,3001.0,80350,2024-03-09 15:17:00,Preparing,Mobile App,Pickup,,0.0,0.65,PayPal,462,12:00-18:00
10288,Sharon,Moore,sharon.moore@example.com,001-088-147-4350x3136,Alexisview,3002.0,80226,2024-03-25 07:09:00,Completed,Mobile App,Pickup,,0.0,1.62,Mobile Wallet,977,06:00-12:00
10288,Sharon,Moore,sharon.moore@example.com,001-088-147-4350x3136,Alexisview,3002.0,80388,2024-03-02 19:25:00,Preparing,Mobile App,Delivery,,2.0,0.79,Card,242,18:00-24:00
10288,Sharon,Moore,sharon.moore@example.com,001-088-147-4350x3136,Alexisview,3002.0,80955,2024-03-28 15:14:00,Completed,Web,Pickup,,0.0,0.37,Card,223,12:00-18:00
10288,Sharon,Moore,sharon.moore@example.com,001-088-147-4350x3136,Alexisview,3002.0,81231,2024-03-13 22:39:00,Preparing,Mobile App,Pickup,,0.0,0.03,PayPal,782,18:00-24:00
10288,Sharon,Moore,sharon.moore@example.com,001-088-147-4350x3136,Alexisview,3002.0,81591,2024-03-04 12:50:00,Placed,Web,Pickup,2.0,0.0,1.71,Mobile Wallet,991,12:00-18:00
10289,Brenda,Foster,brenda.foster@example.com,009.792.5132,Davismouth,,80102,2024-03-22 02:43:00,Completed,Mobile App,Pickup,2.0,0.0,2.0,Card,30,00:00-06:00
10289,Brenda,Foster,brenda.foster@example.com,009.792.5132,Davismouth,,81250,2024-03-06 18:23:00,Cancelled,Mobile App,Delivery,,2.73,1.71,Mobile Wallet,420,18:00-24:00
10289,Brenda,Foster,brenda.foster@example.com,009.792.5132,Davismouth,,81280,2024-03-15 16:06:00,Placed,Mobile App,Pickup,1.0,0.0,1.74,Card,394,12:00-18:00
10290,Sarah,Shea,sarah.shea@example.com,+1-005-281-2735x8573,Lake Nicholasberg,3005.0,80373,2024-03-15 20:59:00,Preparing,Web,Delivery,,1.15,1.46,PayPal,631,18:00-24:00
10290,Sarah,Shea,sarah.shea@example.com,+1-005-281-2735x8573,Lake Nicholasberg,3005.0,80412,2024-03-08 09:04:00,Preparing,Web,Delivery,,3.31,0.1,PayPal,46,06:00-12:00
10290,Sarah,Shea,sarah.shea@example.com,+1-005-281-2735x8573,Lake Nicholasberg,3005.0,81623,2024-03-12 12:33:00,Placed,Mobile App,Pickup,1.0,0.0,0.35,PayPal,318,12:00-18:00
10290,Sarah,Shea,sarah.shea@example.com,+1-005-281-2735x8573,Lake Nicholasberg,3005.0,81786,2024-03-18 06:58:00,Cancelled,Web,Pickup,1.0,0.0,1.78,PayPal,505,06:00-12:00
10291,John,Williams,john.williams@example.com,001-784-873-9285x574,North Amanda,3001.0,81049,2024-03-06 08:01:00,Completed,Mobile App,Delivery,,2.45,1.23,Mobile Wallet,350,06:00-12:00
10291,John,Williams,john.williams@example.com,001-784-873-9285x574,North Amanda,3001.0,81155,2024-03-01 16:16:00,Preparing,Web,Delivery,,1.23,0.25,Card,971,12:00-18:00
10291,John,Williams,john.williams@example.com,001-784-873-9285x574,North Amanda,3001.0,81658,2024-03-01 10:45:00,Placed,Mobile App,Delivery,,3.93,1.44,PayPal,251,06:00-12:00
10292,Shannon,Weiss,shannon.weiss@example.com,-2390,West Jennifer,3001.0,80673,2024-03-12 14:22:00,Placed,Web,Pickup,3.0,0.0,0.23,Mobile Wallet,586,12:00-18:00
10292,Shannon,Weiss,shannon.weiss@example.com,-2390,West Jennifer,3001.0,80815,2024-03-18 21:51:00,Placed,Web,Delivery,,3.66,0.32,Mobile Wallet,525,18:00-24:00
10292,Shannon,Weiss,shannon.weiss@example.com,-2390,West Jennifer,3001.0,81012,2024-03-11 03:37:00,Cancelled,Mobile App,Pickup,1.0,0.0,1.34,PayPal,542,00:00-06:00
10292,Shannon,Weiss,shannon.weiss@example.com,-2390,West Jennifer,3001.0,81189,2024-03-25 11:13:00,Preparing,Mobile App,Delivery,,3.02,1.33,Mobile Wallet,683,06:00-12:00
10292,Shannon,Weiss,shannon.weiss@example.com,-2390,West Jennifer,3001.0,81901,2024-03-04 07:35:00,Preparing,Web,Delivery,,3.95,0.28,Mobile Wallet,789,06:00-12:00
10293,Dominique,Ryan,dominique.ryan@example.com,(387)829-4565x1181,Port Sharonburgh,,80145,2024-03-03 11:32:00,Completed,Web,Pickup,2.0,0.0,0.86,PayPal,290,06:00-12:00
10293,Dominique,Ryan,dominique.ryan@example.com,(387)829-4565x1181,Port Sharonburgh,,80369,2024-03-04 12:19:00,Completed,Mobile App,Pickup,2.0,0.0,0.35,Mobile Wallet,957,12:00-18:00
10293,Dominique,Ryan,dominique.ryan@example.com,(387)829-4565x1181,Port Sharonburgh,,80377,2024-03-26 12:56:00,Preparing,Web,Delivery,,1.21,1.55,PayPal,293,12:00-18:00
10293,Dominique,Ryan,dominique.ryan@example.com,(387)829-4565x1181,Port Sharonburgh,,80956,2024-03-27 22:44:00,Placed,Mobile App,Delivery,,2.51,1.44,PayPal,846,18:00-24:00
10293,Dominique,Ryan,dominique.ryan@example.com,(387)829-4565x1181,Port Sharonburgh,,81179,2024-03-04 05:58:00,Cancelled,Mobile App,Pickup,,0.0,0.29,PayPal,303,00:00-06:00
10294,Morgan,Harris,morgan.harris@example.com,310.967.8994x0539,North Sarahborough,3003.0,80714,2024-03-18 04:30:00,Preparing,Web,Delivery,,1.98,1.16,PayPal,835,00:00-06:00
10294,Morgan,Harris,morgan.harris@example.com,310.967.8994x0539,North Sarahborough,3003.0,80804,2024-03-10 07:02:00,Cancelled,Web,Pickup,,0.0,1.07,Card,811,06:00-12:00
10294,Morgan,Harris,morgan.harris@example.com,310.967.8994x0539,North Sarahborough,3003.0,81137,2024-03-09 21:46:00,Completed,Mobile App,Delivery,,2.31,0.57,Card,932,18:00-24:00
10294,Morgan,Harris,morgan.harris@example.com,310.967.8994x0539,North Sarahborough,3003.0,81377,2024-03-01 23:52:00,Preparing,Web,Pickup,3.0,0.0,1.74,Mobile Wallet,521,18:00-24:00
10295,Diana,Hebert,diana.hebert@example.com,705-865-0948,Lake Chadport,3005.0,80056,2024-03-09 10:53:00,Cancelled,Web,Pickup,,0.0,1.11,PayPal,251,06:00-12:00
10295,Diana,Hebert,diana.hebert@example.com,705-865-0948,Lake Chadport,3005.0,80282,2024-03-20 08:44:00,Preparing,Mobile App,Delivery,,2.43,0.47,Card,782,06:00-12:00
10295,Diana,Hebert,diana.hebert@example.com,705-865-0948,Lake Chadport,3005.0,80423,2024-03-28 22:58:00,Cancelled,Mobile App,Pickup,2.0,0.0,0.99,Card,387,18:00-24:00
10295,Diana,Hebert,diana.hebert@example.com,705-865-0948,Lake Chadport,3005.0,80496,2024-03-24 10:56:00,Cancelled,Mobile App,Delivery,,2.31,1.69,Card,469,06:00-12:00
10295,Diana,Hebert,diana.hebert@example.com,705-865-0948,Lake Chadport,3005.0,80571,2024-03-12 19:29:00,Preparing,Web,Delivery,,1.44,0.92,Mobile Wallet,778,18:00-24:00
10295,Diana,Hebert,diana.hebert@example.com,705-865-0948,Lake Chadport,3005.0,81283,2024-03-22 13:16:00,Preparing,Mobile App,Pickup,,0.0,1.45,Mobile Wallet,509,12:00-18:00
10295,Diana,Hebert,diana.hebert@example.com,705-865-0948,Lake Chadport,3005.0,81910,2024-03-08 00:06:00,Preparing,Mobile App,Pickup,,0.0,1.03,Card,266,00:00-06:00
10295,Diana,Hebert,diana.hebert@example.com,705-865-0948,Lake Chadport,3005.0,81917,2024-03-11 02:41:00,Preparing,Web,Pickup,,0.0,0.68,Card,430,00:00-06:00
10296,Christian,Lewis,christian.lewis@example.com,113.863.3839x28861,Emilychester,3003.0,80467,2024-03-23 20:01:00,Completed,Mobile App,Pickup,2.0,0.0,1.85,Mobile Wallet,139,18:00-24:00
10296,Christian,Lewis,christian.lewis@example.com,113.863.3839x28861,Emilychester,3003.0,80729,2024-03-26 22:51:00,Preparing,Mobile App,Delivery,,2.51,0.04,Mobile Wallet,423,18:00-24:00
10296,Christian,Lewis,christian.lewis@example.com,113.863.3839x28861,Emilychester,3003.0,80843,2024-03-13 08:56:00,Cancelled,Web,Pickup,2.0,0.0,1.9,PayPal,803,06:00-12:00
10296,Christian,Lewis,christian.lewis@example.com,113.863.3839x28861,Emilychester,3003.0,80880,2024-03-15 03:28:00,Placed,Web,Delivery,,3.54,1.96,PayPal,666,00:00-06:00
10296,Christian,Lewis,christian.lewis@example.com,113.863.3839x28861,Emilychester,3003.0,81027,2024-03-17 20:25:00,Completed,Web,Delivery,,1.91,0.61,Card,237,18:00-24:00
10296,Christian,Lewis,christian.lewis@example.com,113.863.3839x28861,Emilychester,3003.0,81703,2024-03-24 23:18:00,Preparing,Mobile App,Pickup,3.0,0.0,1.61,Card,306,18:00-24:00
10297,Nicole,Jackson,nicole.jackson@example.com,(868)528-9755,Meganchester,,81199,2024-03-15 16:35:00,Cancelled,Mobile App,Pickup,3.0,0.0,1.51,Card,426,12:00-18:00
10297,Nicole,Jackson,nicole.jackson@example.com,(868)528-9755,Meganchester,,81412,2024-03-18 12:33:00,Placed,Web,Delivery,,3.94,0.03,Mobile Wallet,811,12:00-18:00
10297,Nicole,Jackson,nicole.jackson@example.com,(868)528-9755,Meganchester,,81861,2024-03-07 16:29:00,Completed,Web,Pickup,2.0,0.0,0.59,Mobile Wallet,87,12:00-18:00
10298,Kathryn,Jordan,kathryn.jordan@example.com,001-593-983-6845x7760,West Caitlinhaven,,81453,2024-03-12 21:37:00,Completed,Mobile App,Pickup,,0.0,0.86,PayPal,410,18:00-24:00
10299,Derek,Zamora,derek.zamora@example.com,4335048889,North Benjamin,3001.0,80607,2024-03-29 10:50:00,Completed,Mobile App,Delivery,,1.29,0.69,PayPal,490,06:00-12:00
10299,Derek,Zamora,derek.zamora@example.com,4335048889,North Benjamin,3001.0,81345,2024-03-27 14:08:00,Placed,Mobile App,Pickup,2.0,0.0,0.73,Mobile Wallet,776,12:00-18:00
10299,Derek,Zamora,derek.zamora@example.com,4335048889,North Benjamin,3001.0,81537,2024-03-05 19:35:00,Placed,Web,Pickup,3.0,0.0,1.41,Card,332,18:00-24:00
10299,Derek,Zamora,derek.zamora@example.com,4335048889,North Benjamin,3001.0,81627,2024-03-21 05:41:00,Placed,Web,Pickup,2.0,0.0,0.33,Card,510,00:00-06:00
10299,Derek,Zamora,derek.zamora@example.com,4335048889,North Benjamin,3001.0,81794,2024-03-27 04:47:00,Completed,Web,Delivery,,2.28,0.7,PayPal,117,00:00-06:00
10300,Michael,Taylor,michael.taylor@example.com,(933)441-9693x157,South Margaret,3002.0,80257,2024-03-26 17:44:00,Completed,Mobile App,Delivery,,3.88,0.34,PayPal,70,12:00-18:00
10300,Michael,Taylor,michael.taylor@example.com,(933)441-9693x157,South Margaret,3002.0,81321,2024-03-29 09:51:00,Completed,Mobile App,Delivery,,2.25,1.53,PayPal,100,06:00-12:00
10300,Michael,Taylor,michael.taylor@example.com,(933)441-9693x157,South Margaret,3002.0,81432,2024-03-23 04:15:00,Completed,Web,Delivery,,2.57,0.18,Mobile Wallet,771,00:00-06:00
10301,Hannah,Johnston,hannah.johnston@example.com,940-961-0556,Conradville,3002.0,81374,2024-03-05 14:47:00,Placed,Mobile App,Pickup,1.0,0.0,0.55,PayPal,355,12:00-18:00
10302,Molly,Perez,molly.perez@example.com,+1-906-048-0589x2583,North Emily,3003.0,80082,2024-03-20 13:00:00,Completed,Web,Pickup,3.0,0.0,0.5,Mobile Wallet,583,12:00-18:00
10302,Molly,Perez,molly.perez@example.com,+1-906-048-0589x2583,North Emily,3003.0,81357,2024-03-28 05:29:00,Cancelled,Mobile App,Delivery,,2.71,1.16,Card,58,00:00-06:00
10302,Molly,Perez,molly.perez@example.com,+1-906-048-0589x2583,North Emily,3003.0,81616,2024-03-23 08:40:00,Placed,Mobile App,Pickup,1.0,0.0,0.64,Card,539,06:00-12:00
10302,Molly,Perez,molly.perez@example.com,+1-906-048-0589x2583,North Emily,3003.0,81645,2024-03-22 08:37:00,Completed,Web,Delivery,,3.07,1.95,Mobile Wallet,810,06:00-12:00
10302,Molly,Perez,molly.perez@example.com,+1-906-048-0589x2583,North Emily,3003.0,81733,2024-03-22 14:17:00,Cancelled,Mobile App,Delivery,,3.74,1.22,Card,35,12:00-18:00
10303,Wendy,Maddox,wendy.maddox@example.com,001-998-136-4622x51790,Bakerfurt,3001.0,80453,2024-03-26 19:32:00,Completed,Web,Pickup,,0.0,0.35,Mobile Wallet,78,18:00-24:00
10303,Wendy,Maddox,wendy.maddox@example.com,001-998-136-4622x51790,Bakerfurt,3001.0,81065,2024-03-27 05:35:00,Placed,Mobile App,Pickup,2.0,0.0,0.04,Mobile Wallet,651,00:00-06:00
10303,Wendy,Maddox,wendy.maddox@example.com,001-998-136-4622x51790,Bakerfurt,3001.0,81437,2024-03-27 04:44:00,Placed,Web,Delivery,,3.9,0.48,Mobile Wallet,239,00:00-06:00
10304,Warren,Ayala,warren.ayala@example.com,(278)376-9389,East Charles,,80077,2024-03-24 15:22:00,Cancelled,Web,Delivery,,1.02,0.69,Card,591,12:00-18:00
10304,Warren,Ayala,warren.ayala@example.com,(278)376-9389,East Charles,,80274,2024-03-07 03:09:00,Placed,Web,Delivery,,1.17,0.52,Card,785,00:00-06:00
10304,Warren,Ayala,warren.ayala@example.com,(278)376-9389,East Charles,,81622,2024-03-24 01:00:00,Cancelled,Web,Delivery,,2.51,0.93,Mobile Wallet,207,00:00-06:00
10305,Kimberly,Morris,kimberly.morris@example.com,001-116-655-3559,Port Kevinstad,3003.0,80379,2024-03-14 20:56:00,Preparing,Mobile App,Delivery,,2.85,1.98,PayPal,858,18:00-24:00
10305,Kimberly,Morris,kimberly.morris@example.com,001-116-655-3559,Port Kevinstad,3003.0,80478,2024-03-23 13:42:00,Cancelled,Mobile App,Delivery,,1.71,0.88,Mobile Wallet,654,12:00-18:00
10305,Kimberly,Morris,kimberly.morris@example.com,001-116-655-3559,Port Kevinstad,3003.0,80846,2024-03-26 03:51:00,Preparing,Mobile App,Delivery,,2.14,0.61,PayPal,531,00:00-06:00
10305,Kimberly,Morris,kimberly.morris@example.com,001-116-655-3559,Port Kevinstad,3003.0,81030,2024-03-25 16:50:00,Cancelled,Mobile App,Delivery,,1.86,1.32,Mobile Wallet,777,12:00-18:00
10305,Kimberly,Morris,kimberly.morris@example.com,001-116-655-3559,Port Kevinstad,3003.0,81117,2024-03-14 05:23:00,Cancelled,Mobile App,Delivery,,3.59,0.24,Mobile Wallet,843,00:00-06:00
10306,Christina,Branch,christina.branch@example.com,927.033.5211x039,Port Marissa,,80252,2024-03-14 20:48:00,Preparing,Mobile App,Pickup,1.0,0.0,0.42,Mobile Wallet,173,18:00-24:00
10306,Christina,Branch,christina.branch@example.com,927.033.5211x039,Port Marissa,,80366,2024-03-24 13:22:00,Preparing,Mobile App,Delivery,,1.02,1.97,Card,693,12:00-18:00
10306,Christina,Branch,christina.branch@example.com,927.033.5211x039,Port Marissa,,81090,2024-03-05 06:56:00,Preparing,Mobile App,Pickup,1.0,0.0,1.48,Mobile Wallet,286,06:00-12:00
10306,Christina,Branch,christina.branch@example.com,927.033.5211x039,Port Marissa,,81980,2024-03-06 20:41:00,Placed,Web,Pickup,,0.0,1.4,PayPal,378,18:00-24:00
10306,Christina,Branch,christina.branch@example.com,927.033.5211x039,Port Marissa,,81982,2024-03-27 13:17:00,Cancelled,Web,Pickup,2.0,0.0,1.55,Card,565,12:00-18:00
10307,Keith,Cooper,keith.cooper@example.com,477-053-8338,Anaberg,3003.0,80030,2024-03-01 13:28:00,Completed,Mobile App,Pickup,,0.0,0.78,Card,247,12:00-18:00
10307,Keith,Cooper,keith.cooper@example.com,477-053-8338,Anaberg,3003.0,80825,2024-03-03 05:09:00,Cancelled,Web,Delivery,,3.79,0.75,Card,848,00:00-06:00
10307,Keith,Cooper,keith.cooper@example.com,477-053-8338,Anaberg,3003.0,81315,2024-03-11 01:44:00,Preparing,Web,Pickup,1.0,0.0,1.42,Card,544,00:00-06:00
10307,Keith,Cooper,keith.cooper@example.com,477-053-8338,Anaberg,3003.0,81448,2024-03-07 15:12:00,Completed,Mobile App,Pickup,3.0,0.0,0.79,PayPal,270,12:00-18:00
10307,Keith,Cooper,keith.cooper@example.com,477-053-8338,Anaberg,3003.0,81987,2024-03-21 03:59:00,Placed,Mobile App,Delivery,,2.28,1.18,PayPal,917,00:00-06:00
10308,Heather,Barnett,heather.barnett@example.com,(980)420-4394x0701,Guerrerostad,3001.0,80416,2024-03-12 03:17:00,Completed,Web,Delivery,,1.15,0.3,Mobile Wallet,508,00:00-06:00
10308,Heather,Barnett,heather.barnett@example.com,(980)420-4394x0701,Guerrerostad,3001.0,80775,2024-03-29 00:56:00,Completed,Mobile App,Pickup,3.0,0.0,0.66,Card,589,00:00-06:00
10308,Heather,Barnett,heather.barnett@example.com,(980)420-4394x0701,Guerrerostad,3001.0,81359,2024-03-29 17:21:00,Preparing,Mobile App,Pickup,,0.0,1.01,Mobile Wallet,555,12:00-18:00
10308,Heather,Barnett,heather.barnett@example.com,(980)420-4394x0701,Guerrerostad,3001.0,81642,2024-03-19 23:49:00,Placed,Web,Delivery,,3.11,1.55,Mobile Wallet,731,18:00-24:00
10308,Heather,Barnett,heather.barnett@example.com,(980)420-4394x0701,Guerrerostad,3001.0,81815,2024-03-23 08:27:00,Placed,Web,Pickup,3.0,0.0,0.35,PayPal,819,06:00-12:00
10309,Michelle,Smith,michelle.smith@example.com,+1-636-815-7981x2387,North Johnhaven,3005.0,80678,2024-03-29 03:33:00,Completed,Mobile App,Pickup,3.0,0.0,1.61,Card,909,00:00-06:00
10309,Michelle,Smith,michelle.smith@example.com,+1-636-815-7981x2387,North Johnhaven,3005.0,80981,2024-03-30 18:17:00,Preparing,Mobile App,Pickup,2.0,0.0,0.84,PayPal,102,18:00-24:00
10309,Michelle,Smith,michelle.smith@example.com,+1-636-815-7981x2387,North Johnhaven,3005.0,80996,2024-03-11 21:37:00,Completed,Web,Pickup,1.0,0.0,1.08,Card,274,18:00-24:00
10309,Michelle,Smith,michelle.smith@example.com,+1-636-815-7981x2387,North Johnhaven,3005.0,81390,2024-03-06 19:04:00,Completed,Web,Delivery,,1.98,0.63,Card,909,18:00-24:00
10309,Michelle,Smith,michelle.smith@example.com,+1-636-815-7981x2387,North Johnhaven,3005.0,81433,2024-03-23 12:09:00,Cancelled,Mobile App,Pickup,2.0,0.0,0.11,Card,848,12:00-18:00
10309,Michelle,Smith,michelle.smith@example.com,+1-636-815-7981x2387,North Johnhaven,3005.0,81678,2024-03-04 01:35:00,Placed,Mobile App,Delivery,,3.45,0.36,Card,520,00:00-06:00
10310,Kevin,Burns,kevin.burns@example.com,001-205-554-3840x4608,Jeremiahmouth,,80321,2024-03-21 05:56:00,Completed,Mobile App,Pickup,3.0,0.0,0.83,Card,67,00:00-06:00
10310,Kevin,Burns,kevin.burns@example.com,001-205-554-3840x4608,Jeremiahmouth,,80476,2024-03-27 22:22:00,Preparing,Mobile App,Delivery,,2.11,0.35,Mobile Wallet,387,18:00-24:00
