loyalty_member_id,enrolment_date,first_name,last_name,email,date_of_birth,gender,primary_store_id,consent_marketing,points_txn_id,source_system,source_reference,activity_type,points,activity_datetime
3118,28/08/2020,Elena,Brown,elena.brown@gmail.com,25/05/2001,F,2,False,71147,POS,89961,Redeem,-73,08/04/2024 22:35
3118,28/08/2020,Elena,Brown,elena.brown@gmail.com,25/05/2001,F,2,False,71173,ONLINE,92166,Adjust,1,25/03/2024 04:33
3118,28/08/2020,Elena,Brown,elena.brown@gmail.com,25/05/2001,F,2,False,71407,POS,87856,Earn,12,24/01/2024 21:21
3118,28/08/2020,Elena,Brown,elena.brown@gmail.com,25/05/2001,F,2,False,71446,ONLINE,94494,Earn,7,02/02/2024 04:45
3118,28/08/2020,Elena,Brown,elena.brown@gmail.com,25/05/2001,F,2,False,71458,ONLINE,84368,Adjust,7,13/04/2024 09:50
3118,28/08/2020,Elena,Brown,elena.brown@gmail.com,25/05/2001,F,2,False,71813,ONLINE,90648,Earn,9,29/04/2024 18:40
3118,28/08/2020,Elena,Brown,elena.brown@gmail.com,25/05/2001,F,2,False,71951,ONLINE,88228,Earn,33,05/03/2024 10:39
3119,25/08/2022,Ethan,Taylor,ethan.taylor@example.com,15/04/2003,F,2,True,70135,ONLINE,80470,Adjust,19,09/03/2024 23:49
3119,25/08/2022,Ethan,Taylor,ethan.taylor@example.com,15/04/2003,F,2,True,70380,POS,85121,Earn,26,20/04/2024 10:32
3119,25/08/2022,Ethan,Taylor,ethan.taylor@example.com,15/04/2003,F,2,True,70655,POS,81010,Earn,13,23/01/2024 02:38
3119,25/08/2022,Ethan,Taylor,ethan.taylor@example.com,15/04/2003,F,2,True,70736,POS,91160,Adjust,5,25/04/2024 16:08
3119,25/08/2022,Ethan,Taylor,ethan.taylor@example.com,15/04/2003,F,2,True,71022,POS,93820,Adjust,-18,01/03/2024 02:52
3119,25/08/2022,Ethan,Taylor,ethan.taylor@example.com,15/04/2003,F,2,True,71205,POS,88322,Earn,23,04/03/2024 11:07
3119,25/08/2022,Ethan,Taylor,ethan.taylor@example.com,15/04/2003,F,2,True,71397,POS,80866,Adjust,-12,06/03/2024 01:26
3119,25/08/2022,Ethan,Taylor,ethan.taylor@example.com,15/04/2003,F,2,True,71474,ONLINE,93830,Earn,20,28/01/2024 09:25
3119,25/08/2022,Ethan,Taylor,ethan.taylor@example.com,15/04/2003,F,2,True,71575,POS,81908,Earn,35,17/03/2024 19:13
3119,25/08/2022,Ethan,Taylor,ethan.taylor@example.com,15/04/2003,F,2,True,71668,POS,80008,Adjust,-2,28/04/2024 21:15
3119,25/08/2022,Ethan,Taylor,ethan.taylor@example.com,15/04/2003,F,2,True,71710,POS,85564,Redeem,-89,22/04/2024 17:27
3119,25/08/2022,Ethan,Taylor,ethan.taylor@example.com,15/04/2003,F,2,True,71840,ONLINE,89210,Redeem,-68,21/02/2024 13:25
3119,25/08/2022,Ethan,Taylor,ethan.taylor@example.com,15/04/2003,F,2,True,71915,ONLINE,86018,Adjust,4,20/02/2024 02:26
3120,19/07/2021,Isabella,Khan,isabella.khan@yahoo.com,06/04/1966,Prefer not to say,2,False,70166,ONLINE,88199,Adjust,-1,14/03/2024 06:35
3120,19/07/2021,Isabella,Khan,isabella.khan@yahoo.com,06/04/1966,Prefer not to say,2,False,70383,POS,82308,Earn,22,22/03/2024 20:18
3120,19/07/2021,Isabella,Khan,isabella.khan@yahoo.com,06/04/1966,Prefer not to say,2,False,71042,POS,81128,Redeem,-86,10/04/2024 22:44
3120,19/07/2021,Isabella,Khan,isabella.khan@yahoo.com,06/04/1966,Prefer not to say,2,False,71100,ONLINE,90819,Adjust,-20,13/01/2024 02:58
3120,19/07/2021,Isabella,Khan,isabella.khan@yahoo.com,06/04/1966,Prefer not to say,2,False,71187,ONLINE,80368,Earn,11,04/04/2024 18:26
3120,19/07/2021,Isabella,Khan,isabella.khan@yahoo.com,06/04/1966,Prefer not to say,2,False,71326,ONLINE,83602,Redeem,-63,01/02/2024 03:59
3120,19/07/2021,Isabella,Khan,isabella.khan@yahoo.com,06/04/1966,Prefer not to say,2,False,71344,ONLINE,82871,Adjust,-18,07/03/2024 13:12
3120,19/07/2021,Isabella,Khan,isabella.khan@yahoo.com,06/04/1966,Prefer not to say,2,False,71527,ONLINE,82323,Earn,10,27/02/2024 18:22
3121,02/04/2023,Sarah,Clark,sarah.clark@outlook.com,27/08/2012,Prefer not to say,1,False,70197,ONLINE,90646,Redeem,-53,23/04/2024 11:03
3121,02/04/2023,Sarah,Clark,sarah.clark@outlook.com,27/08/2012,Prefer not to say,1,False,70312,ONLINE,87564,Earn,28,13/04/2024 20:12
3121,02/04/2023,Sarah,Clark,sarah.clark@outlook.com,27/08/2012,Prefer not to say,1,False,70331,ONLINE,84155,Earn,45,11/03/2024 10:18
3121,02/04/2023,Sarah,Clark,sarah.clark@outlook.com,27/08/2012,Prefer not to say,1,False,70756,POS,91136,Earn,21,11/04/2024 18:26
3121,02/04/2023,Sarah,Clark,sarah.clark@outlook.com,27/08/2012,Prefer not to say,1,False,70904,ONLINE,81691,Redeem,-15,08/01/2024 06:20
3121,02/04/2023,Sarah,Clark,sarah.clark@outlook.com,27/08/2012,Prefer not to say,1,False,71523,POS,80087,Redeem,-87,18/04/2024 21:42
3121,02/04/2023,Sarah,Clark,sarah.clark@outlook.com,27/08/2012,Prefer not to say,1,False,71533,ONLINE,81900,Redeem,-30,26/03/2024 00:56
3121,02/04/2023,Sarah,Clark,sarah.clark@outlook.com,27/08/2012,Prefer not to say,1,False,71589,ONLINE,91316,Earn,44,07/02/2024 17:18
3121,02/04/2023,Sarah,Clark,sarah.clark@outlook.com,27/08/2012,Prefer not to say,1,False,71717,ONLINE,86042,Redeem,-87,03/03/2024 10:09
3121,02/04/2023,Sarah,Clark,sarah.clark@outlook.com,27/08/2012,Prefer not to say,1,False,71842,POS,80210,Earn,14,04/02/2024 12:29
3121,02/04/2023,Sarah,Clark,sarah.clark@outlook.com,27/08/2012,Prefer not to say,1,False,71972,ONLINE,87017,Redeem,-57,24/02/2024 11:35
3121,02/04/2023,Sarah,Clark,sarah.clark@outlook.com,27/08/2012,Prefer not to say,1,False,71997,ONLINE,83028,Redeem,-87,19/01/2024 08:14
3122,04/02/2023,Grace,King,grace.king@outlook.com,28/10/1989,Prefer not to say,2,False,70398,POS,85373,Adjust,9,28/01/2024 02:43
3122,04/02/2023,Grace,King,grace.king@outlook.com,28/10/1989,Prefer not to say,2,False,70706,ONLINE,88013,Earn,24,13/03/2024 08:33
3122,04/02/2023,Grace,King,grace.king@outlook.com,28/10/1989,Prefer not to say,2,False,70738,ONLINE,82679,Adjust,15,04/03/2024 16:07
3122,04/02/2023,Grace,King,grace.king@outlook.com,28/10/1989,Prefer not to say,2,False,71430,POS,91045,Adjust,3,02/02/2024 15:21
3122,04/02/2023,Grace,King,grace.king@outlook.com,28/10/1989,Prefer not to say,2,False,71584,ONLINE,87345,Earn,36,23/04/2024 08:36
3122,04/02/2023,Grace,King,grace.king@outlook.com,28/10/1989,Prefer not to say,2,False,71650,POS,80310,Adjust,-19,22/01/2024 21:31
3122,04/02/2023,Grace,King,grace.king@outlook.com,28/10/1989,Prefer not to say,2,False,71677,ONLINE,89106,Earn,5,01/02/2024 14:11
3122,04/02/2023,Grace,King,grace.king@outlook.com,28/10/1989,Prefer not to say,2,False,71772,ONLINE,90469,Earn,26,13/04/2024 16:14
3122,04/02/2023,Grace,King,grace.king@outlook.com,28/10/1989,Prefer not to say,2,False,71870,ONLINE,86074,Redeem,-87,19/03/2024 04:18
3123,19/10/2024,Aisha,Brown,aisha.brown@example.com,14/12/1980,Prefer not to say,1,False,70405,ONLINE,82421,Earn,38,24/04/2024 12:15
3123,19/10/2024,Aisha,Brown,aisha.brown@example.com,14/12/1980,Prefer not to say,1,False,70415,ONLINE,81996,Redeem,-81,19/02/2024 18:45
3123,19/10/2024,Aisha,Brown,aisha.brown@example.com,14/12/1980,Prefer not to say,1,False,70419,ONLINE,89208,Earn,17,08/04/2024 01:04
3123,19/10/2024,Aisha,Brown,aisha.brown@example.com,14/12/1980,Prefer not to say,1,False,70695,ONLINE,81207,Adjust,-6,30/01/2024 14:39
3123,19/10/2024,Aisha,Brown,aisha.brown@example.com,14/12/1980,Prefer not to say,1,False,70913,POS,90604,Redeem,-36,17/04/2024 13:12
3123,19/10/2024,Aisha,Brown,aisha.brown@example.com,14/12/1980,Prefer not to say,1,False,71336,ONLINE,94056,Adjust,-1,30/01/2024 10:55
3123,19/10/2024,Aisha,Brown,aisha.brown@example.com,14/12/1980,Prefer not to say,1,False,71700,ONLINE,93770,Redeem,-13,17/04/2024 20:48
3124,10/06/2024,Ava,Baker,ava.baker@example.com,17/07/2019,F,2,True,70185,POS,86284,Redeem,-41,24/03/2024 03:43
3124,10/06/2024,Ava,Baker,ava.baker@example.com,17/07/2019,F,2,True,70259,ONLINE,81882,Earn,11,04/03/2024 17:40
3124,10/06/2024,Ava,Baker,ava.baker@example.com,17/07/2019,F,2,True,70315,POS,84670,Redeem,-80,19/01/2024 16:13
3124,10/06/2024,Ava,Baker,ava.baker@example.com,17/07/2019,F,2,True,70789,POS,91004,Redeem,-40,01/01/2024 11:57
3124,10/06/2024,Ava,Baker,ava.baker@example.com,17/07/2019,F,2,True,70909,POS,87207,Adjust,-20,01/04/2024 08:33
3124,10/06/2024,Ava,Baker,ava.baker@example.com,17/07/2019,F,2,True,70926,POS,94695,Adjust,-12,19/04/2024 20:37
3124,10/06/2024,Ava,Baker,ava.baker@example.com,17/07/2019,F,2,True,70929,POS,86971,Redeem,-54,17/04/2024 05:35
3124,10/06/2024,Ava,Baker,ava.baker@example.com,17/07/2019,F,2,True,71183,ONLINE,82347,Adjust,13,26/02/2024 11:58
3124,10/06/2024,Ava,Baker,ava.baker@example.com,17/07/2019,F,2,True,71235,ONLINE,91313,Adjust,3,21/01/2024 14:25
3124,10/06/2024,Ava,Baker,ava.baker@example.com,17/07/2019,F,2,True,71394,ONLINE,91374,Adjust,7,16/02/2024 22:49
3124,10/06/2024,Ava,Baker,ava.baker@example.com,17/07/2019,F,2,True,71641,ONLINE,94750,Adjust,-1,12/04/2024 23:51
3125,25/11/2024,Maria,Wright,maria.wright@outlook.com,01/01/1969,Prefer not to say,1,False,70495,ONLINE,80194,Earn,5,06/04/2024 21:16
3125,25/11/2024,Maria,Wright,maria.wright@outlook.com,01/01/1969,Prefer not to say,1,False,70589,POS,81631,Redeem,-97,09/01/2024 19:30
3125,25/11/2024,Maria,Wright,maria.wright@outlook.com,01/01/1969,Prefer not to say,1,False,70902,ONLINE,83834,Earn,9,18/02/2024 02:59
3125,25/11/2024,Maria,Wright,maria.wright@outlook.com,01/01/1969,Prefer not to say,1,False,71037,ONLINE,93197,Earn,25,11/04/2024 15:28
3125,25/11/2024,Maria,Wright,maria.wright@outlook.com,01/01/1969,Prefer not to say,1,False,71479,POS,83309,Adjust,7,17/03/2024 19:49
3125,25/11/2024,Maria,Wright,maria.wright@outlook.com,01/01/1969,Prefer not to say,1,False,71482,ONLINE,89856,Earn,8,16/01/2024 06:41
3125,25/11/2024,Maria,Wright,maria.wright@outlook.com,01/01/1969,Prefer not to say,1,False,71971,ONLINE,83704,Earn,14,29/04/2024 12:52
3125,25/11/2024,Maria,Wright,maria.wright@outlook.com,01/01/1969,Prefer not to say,1,False,71984,POS,91948,Earn,32,15/02/2024 02:25
3126,12/11/2020,Sarah,Lopez,sarah.lopez@example.com,28/09/2018,M,2,False,70728,POS,84923,Adjust,-14,11/02/2024 11:57
3126,12/11/2020,Sarah,Lopez,sarah.lopez@example.com,28/09/2018,M,2,False,71054,POS,85913,Earn,34,26/04/2024 07:28
3126,12/11/2020,Sarah,Lopez,sarah.lopez@example.com,28/09/2018,M,2,False,71273,POS,90575,Earn,44,12/03/2024 11:26
3126,12/11/2020,Sarah,Lopez,sarah.lopez@example.com,28/09/2018,M,2,False,71274,ONLINE,83578,Earn,14,08/04/2024 10:03
3126,12/11/2020,Sarah,Lopez,sarah.lopez@example.com,28/09/2018,M,2,False,71378,POS,94883,Redeem,-87,20/04/2024 03:37
3126,12/11/2020,Sarah,Lopez,sarah.lopez@example.com,28/09/2018,M,2,False,71431,ONLINE,88563,Adjust,-14,13/03/2024 03:45
3126,12/11/2020,Sarah,Lopez,sarah.lopez@example.com,28/09/2018,M,2,False,71461,ONLINE,88138,Earn,49,07/02/2024 11:37
3126,12/11/2020,Sarah,Lopez,sarah.lopez@example.com,28/09/2018,M,2,False,71830,POS,83345,Earn,17,10/01/2024 11:39
3126,12/11/2020,Sarah,Lopez,sarah.lopez@example.com,28/09/2018,M,2,False,71859,ONLINE,88600,Earn,11,13/01/2024 17:08
3126,12/11/2020,Sarah,Lopez,sarah.lopez@example.com,28/09/2018,M,2,False,71930,ONLINE,89931,Adjust,0,05/04/2024 03:33
3127,13/06/2020,Emma,Young,emma.young@example.com,19/04/2018,Other,3,False,70136,POS,85813,Redeem,-33,29/03/2024 18:08
3127,13/06/2020,Emma,Young,emma.young@example.com,19/04/2018,Other,3,False,70524,ONLINE,84521,Earn,9,31/01/2024 10:32
3127,13/06/2020,Emma,Young,emma.young@example.com,19/04/2018,Other,3,False,71148,ONLINE,87434,Earn,18,17/04/2024 04:46
3127,13/06/2020,Emma,Young,emma.young@example.com,19/04/2018,Other,3,False,71451,ONLINE,92557,Adjust,4,22/04/2024 07:27
3127,13/06/2020,Emma,Young,emma.young@example.com,19/04/2018,Other,3,False,71534,ONLINE,87499,Earn,33,05/03/2024 21:39
3127,13/06/2020,Emma,Young,emma.young@example.com,19/04/2018,Other,3,False,71535,ONLINE,81533,Earn,14,23/01/2024 12:15
3127,13/06/2020,Emma,Young,emma.young@example.com,19/04/2018,Other,3,False,71791,ONLINE,81253,Redeem,-80,23/01/2024 01:39
3127,13/06/2020,Emma,Young,emma.young@example.com,19/04/2018,Other,3,False,71956,POS,87858,Earn,32,02/04/2024 14:28
3128,20/05/2020,Emma,King,emma.king@gmail.com,24/05/2015,F,3,False,70275,POS,86229,Adjust,7,01/02/2024 23:37
3128,20/05/2020,Emma,King,emma.king@gmail.com,24/05/2015,F,3,False,70610,POS,85916,Adjust,18,13/01/2024 22:15
3128,20/05/2020,Emma,King,emma.king@gmail.com,24/05/2015,F,3,False,70812,ONLINE,92209,Redeem,-50,22/01/2024 14:38
3128,20/05/2020,Emma,King,emma.king@gmail.com,24/05/2015,F,3,False,71233,ONLINE,86731,Adjust,-5,01/04/2024 08:05
3128,20/05/2020,Emma,King,emma.king@gmail.com,24/05/2015,F,3,False,71297,POS,93180,Adjust,19,10/02/2024 03:41
3128,20/05/2020,Emma,King,emma.king@gmail.com,24/05/2015,F,3,False,71309,ONLINE,85699,Adjust,-15,24/04/2024 04:14
3128,20/05/2020,Emma,King,emma.king@gmail.com,24/05/2015,F,3,False,71369,POS,80070,Earn,34,28/02/2024 07:03
3128,20/05/2020,Emma,King,emma.king@gmail.com,24/05/2015,F,3,False,71753,POS,82942,Redeem,-44,10/03/2024 14:36
3128,20/05/2020,Emma,King,emma.king@gmail.com,24/05/2015,F,3,False,71881,ONLINE,82753,Earn,24,09/04/2024 21:30
3128,20/05/2020,Emma,King,emma.king@gmail.com,24/05/2015,F,3,False,71957,ONLINE,80227,Adjust,14,23/01/2024 16:47
3129,06/04/2024,Liam,Rossi,liam.rossi@example.com,30/10/1968,M,2,True,70244,ONLINE,87504,Earn,44,08/01/2024 21:27
3129,06/04/2024,Liam,Rossi,liam.rossi@example.com,30/10/1968,M,2,True,70440,ONLINE,86021,Adjust,-1,22/01/2024 08:59
3129,06/04/2024,Liam,Rossi,liam.rossi@example.com,30/10/1968,M,2,True,70497,POS,81578,Adjust,7,02/02/2024 15:13
3129,06/04/2024,Liam,Rossi,liam.rossi@example.com,30/10/1968,M,2,True,71081,POS,91036,Adjust,-6,28/01/2024 21:19
3129,06/04/2024,Liam,Rossi,liam.rossi@example.com,30/10/1968,M,2,True,71462,ONLINE,85952,Adjust,1,31/01/2024 08:00
3129,06/04/2024,Liam,Rossi,liam.rossi@example.com,30/10/1968,M,2,True,71688,POS,90810,Redeem,-31,10/04/2024 10:47
3129,06/04/2024,Liam,Rossi,liam.rossi@example.com,30/10/1968,M,2,True,71843,ONLINE,86812,Adjust,3,30/03/2024 11:11
3129,06/04/2024,Liam,Rossi,liam.rossi@example.com,30/10/1968,M,2,True,71898,ONLINE,90339,Adjust,-13,19/02/2024 18:43
3130,18/06/2024,Oliver,Patel,oliver.patel@gmail.com,06/02/1989,M,2,False,70004,POS,91731,Adjust,-19,12/04/2024 04:07
3130,18/06/2024,Oliver,Patel,oliver.patel@gmail.com,06/02/1989,M,2,False,70290,ONLINE,80616,Earn,24,25/03/2024 01:23
3130,18/06/2024,Oliver,Patel,oliver.patel@gmail.com,06/02/1989,M,2,False,70494,ONLINE,90801,Redeem,-57,12/01/2024 00:06
3130,18/06/2024,Oliver,Patel,oliver.patel@gmail.com,06/02/1989,M,2,False,70733,POS,82846,Redeem,-27,05/04/2024 10:38
3130,18/06/2024,Oliver,Patel,oliver.patel@gmail.com,06/02/1989,M,2,False,71605,ONLINE,91717,Earn,10,18/02/2024 10:14
3130,18/06/2024,Oliver,Patel,oliver.patel@gmail.com,06/02/1989,M,2,False,71832,ONLINE,82689,Earn,32,26/03/2024 00:40
3131,23/12/2022,Lucas,Turner,lucas.turner@yahoo.com,27/11/1981,Prefer not to say,3,True,70284,POS,83871,Earn,27,04/03/2024 21:58
3131,23/12/2022,Lucas,Turner,lucas.turner@yahoo.com,27/11/1981,Prefer not to say,3,True,70747,ONLINE,84890,Adjust,3,12/04/2024 05:02
3131,23/12/2022,Lucas,Turner,lucas.turner@yahoo.com,27/11/1981,Prefer not to say,3,True,70815,ONLINE,85584,Adjust,-7,29/04/2024 03:58
3131,23/12/2022,Lucas,Turner,lucas.turner@yahoo.com,27/11/1981,Prefer not to say,3,True,70842,ONLINE,86349,Adjust,-2,09/01/2024 13:15
3131,23/12/2022,Lucas,Turner,lucas.turner@yahoo.com,27/11/1981,Prefer not to say,3,True,70860,ONLINE,94717,Redeem,-72,08/01/2024 23:35
3131,23/12/2022,Lucas,Turner,lucas.turner@yahoo.com,27/11/1981,Prefer not to say,3,True,70898,POS,90857,Earn,30,07/03/2024 05:45
3131,23/12/2022,Lucas,Turner,lucas.turner@yahoo.com,27/11/1981,Prefer not to say,3,True,71231,ONLINE,85821,Redeem,-80,22/03/2024 22:16
3131,23/12/2022,Lucas,Turner,lucas.turner@yahoo.com,27/11/1981,Prefer not to say,3,True,71437,POS,82001,Redeem,-28,23/03/2024 18:19
3131,23/12/2022,Lucas,Turner,lucas.turner@yahoo.com,27/11/1981,Prefer not to say,3,True,71661,ONLINE,80993,Adjust,4,21/01/2024 22:47
3131,23/12/2022,Lucas,Turner,lucas.turner@yahoo.com,27/11/1981,Prefer not to say,3,True,71671,POS,84925,Redeem,-15,30/01/2024 09:14
3131,23/12/2022,Lucas,Turner,lucas.turner@yahoo.com,27/11/1981,Prefer not to say,3,True,71743,ONLINE,88168,Redeem,-92,02/04/2024 16:32
3131,23/12/2022,Lucas,Turner,lucas.turner@yahoo.com,27/11/1981,Prefer not to say,3,True,71985,POS,94158,Earn,20,21/02/2024 04:18
3132,18/11/2024,Tom,Green,tom.green@gmail.com,05/09/2014,Prefer not to say,3,True,70327,ONLINE,87032,Adjust,-5,27/01/2024 03:17
3132,18/11/2024,Tom,Green,tom.green@gmail.com,05/09/2014,Prefer not to say,3,True,70338,ONLINE,80599,Redeem,-79,27/03/2024 04:18
3132,18/11/2024,Tom,Green,tom.green@gmail.com,05/09/2014,Prefer not to say,3,True,70349,POS,93904,Adjust,-10,06/01/2024 16:03
3132,18/11/2024,Tom,Green,tom.green@gmail.com,05/09/2014,Prefer not to say,3,True,70483,ONLINE,92478,Redeem,-69,18/01/2024 22:49
3132,18/11/2024,Tom,Green,tom.green@gmail.com,05/09/2014,Prefer not to say,3,True,70579,ONLINE,80971,Adjust,-14,25/01/2024 16:23
3132,18/11/2024,Tom,Green,tom.green@gmail.com,05/09/2014,Prefer not to say,3,True,70653,ONLINE,93436,Earn,48,24/02/2024 09:39
3132,18/11/2024,Tom,Green,tom.green@gmail.com,05/09/2014,Prefer not to say,3,True,71240,ONLINE,85782,Redeem,-83,01/03/2024 08:24
3132,18/11/2024,Tom,Green,tom.green@gmail.com,05/09/2014,Prefer not to say,3,True,71809,POS,90234,Earn,25,28/02/2024 17:48
3133,02/08/2022,Ava,Scott,ava.scott@yahoo.com,30/10/1980,Other,2,False,70036,POS,81049,Redeem,-25,15/02/2024 03:06
3133,02/08/2022,Ava,Scott,ava.scott@yahoo.com,30/10/1980,Other,2,False,70171,POS,89590,Adjust,8,20/02/2024 15:17
3133,02/08/2022,Ava,Scott,ava.scott@yahoo.com,30/10/1980,Other,2,False,70343,POS,87055,Redeem,-20,18/03/2024 06:40
3133,02/08/2022,Ava,Scott,ava.scott@yahoo.com,30/10/1980,Other,2,False,70633,ONLINE,94189,Earn,30,13/01/2024 13:08
3133,02/08/2022,Ava,Scott,ava.scott@yahoo.com,30/10/1980,Other,2,False,70917,POS,94393,Redeem,-86,12/04/2024 14:25
3133,02/08/2022,Ava,Scott,ava.scott@yahoo.com,30/10/1980,Other,2,False,71744,ONLINE,88609,Redeem,-32,28/02/2024 14:04
3133,02/08/2022,Ava,Scott,ava.scott@yahoo.com,30/10/1980,Other,2,False,71763,ONLINE,85581,Adjust,15,26/03/2024 07:56
3133,02/08/2022,Ava,Scott,ava.scott@yahoo.com,30/10/1980,Other,2,False,71777,ONLINE,86407,Earn,15,29/02/2024 11:41
3134,19/11/2020,Sarah,Evans,sarah.evans@outlook.com,13/01/2009,M,2,False,70086,ONLINE,81146,Adjust,-8,07/03/2024 07:18
3134,19/11/2020,Sarah,Evans,sarah.evans@outlook.com,13/01/2009,M,2,False,70132,ONLINE,87616,Adjust,-3,22/04/2024 02:57
3134,19/11/2020,Sarah,Evans,sarah.evans@outlook.com,13/01/2009,M,2,False,70155,ONLINE,94092,Redeem,-67,21/03/2024 14:16
3134,19/11/2020,Sarah,Evans,sarah.evans@outlook.com,13/01/2009,M,2,False,70622,ONLINE,82079,Adjust,-4,31/01/2024 09:28
3134,19/11/2020,Sarah,Evans,sarah.evans@outlook.com,13/01/2009,M,2,False,70774,ONLINE,94548,Adjust,13,02/03/2024 12:01
3134,19/11/2020,Sarah,Evans,sarah.evans@outlook.com,13/01/2009,M,2,False,71008,ONLINE,88767,Earn,27,22/02/2024 04:53
3134,19/11/2020,Sarah,Evans,sarah.evans@outlook.com,13/01/2009,M,2,False,71097,POS,91388,Redeem,-80,28/03/2024 22:22
3135,24/07/2022,Leo,Clark,leo.clark@example.com,09/06/1982,Other,1,False,70330,POS,86397,Adjust,12,02/04/2024 09:50
3135,24/07/2022,Leo,Clark,leo.clark@example.com,09/06/1982,Other,1,False,70498,ONLINE,93356,Earn,20,04/02/2024 22:33
3135,24/07/2022,Leo,Clark,leo.clark@example.com,09/06/1982,Other,1,False,70678,POS,93212,Redeem,-10,01/03/2024 09:22
3135,24/07/2022,Leo,Clark,leo.clark@example.com,09/06/1982,Other,1,False,71001,ONLINE,94096,Earn,6,07/01/2024 09:35
3135,24/07/2022,Leo,Clark,leo.clark@example.com,09/06/1982,Other,1,False,71047,POS,90044,Adjust,11,10/04/2024 09:23
3135,24/07/2022,Leo,Clark,leo.clark@example.com,09/06/1982,Other,1,False,71059,POS,89149,Adjust,-5,13/04/2024 18:29
3136,17/03/2023,Ava,Smith,ava.smith@yahoo.com,19/03/1994,Other,3,False,70054,POS,93948,Earn,8,02/04/2024 10:44
3136,17/03/2023,Ava,Smith,ava.smith@yahoo.com,19/03/1994,Other,3,False,70102,ONLINE,90037,Adjust,18,27/02/2024 18:17
3136,17/03/2023,Ava,Smith,ava.smith@yahoo.com,19/03/1994,Other,3,False,70601,POS,87210,Adjust,-20,21/04/2024 02:31
3136,17/03/2023,Ava,Smith,ava.smith@yahoo.com,19/03/1994,Other,3,False,70826,ONLINE,93743,Adjust,-17,10/04/2024 17:04
3136,17/03/2023,Ava,Smith,ava.smith@yahoo.com,19/03/1994,Other,3,False,71043,ONLINE,88873,Earn,33,23/02/2024 19:48
3136,17/03/2023,Ava,Smith,ava.smith@yahoo.com,19/03/1994,Other,3,False,71311,POS,87605,Earn,44,06/03/2024 21:10
3136,17/03/2023,Ava,Smith,ava.smith@yahoo.com,19/03/1994,Other,3,False,71333,ONLINE,88114,Redeem,-71,18/01/2024 20:09
3136,17/03/2023,Ava,Smith,ava.smith@yahoo.com,19/03/1994,Other,3,False,71654,POS,81878,Redeem,-58,16/02/2024 19:37
3136,17/03/2023,Ava,Smith,ava.smith@yahoo.com,19/03/1994,Other,3,False,71945,ONLINE,89036,Redeem,-99,14/04/2024 03:47
3137,17/01/2020,Oliver,Patel,oliver.patel@example.com,16/08/1984,M,3,False,70276,ONLINE,81180,Adjust,-6,01/04/2024 01:40
3137,17/01/2020,Oliver,Patel,oliver.patel@example.com,16/08/1984,M,3,False,70482,ONLINE,85892,Adjust,2,26/02/2024 03:31
3137,17/01/2020,Oliver,Patel,oliver.patel@example.com,16/08/1984,M,3,False,70754,ONLINE,93851,Adjust,10,06/03/2024 06:17
3137,17/01/2020,Oliver,Patel,oliver.patel@example.com,16/08/1984,M,3,False,70779,POS,90845,Adjust,-17,18/04/2024 02:53
3137,17/01/2020,Oliver,Patel,oliver.patel@example.com,16/08/1984,M,3,False,70874,ONLINE,90388,Earn,13,12/03/2024 04:16
3137,17/01/2020,Oliver,Patel,oliver.patel@example.com,16/08/1984,M,3,False,71283,ONLINE,90613,Redeem,-20,24/03/2024 16:11
3137,17/01/2020,Oliver,Patel,oliver.patel@example.com,16/08/1984,M,3,False,71652,POS,88052,Adjust,0,14/03/2024 03:28
3138,27/07/2023,Oliver,Brown,oliver.brown@outlook.com,25/08/1979,F,3,False,70061,POS,85718,Earn,37,18/02/2024 06:40
3138,27/07/2023,Oliver,Brown,oliver.brown@outlook.com,25/08/1979,F,3,False,70082,ONLINE,82925,Redeem,-13,21/01/2024 23:56
3138,27/07/2023,Oliver,Brown,oliver.brown@outlook.com,25/08/1979,F,3,False,70390,POS,94458,Earn,11,19/03/2024 10:45
3138,27/07/2023,Oliver,Brown,oliver.brown@outlook.com,25/08/1979,F,3,False,70556,POS,87496,Earn,28,29/02/2024 08:14
3138,27/07/2023,Oliver,Brown,oliver.brown@outlook.com,25/08/1979,F,3,False,70864,POS,92237,Adjust,7,27/04/2024 16:52
3138,27/07/2023,Oliver,Brown,oliver.brown@outlook.com,25/08/1979,F,3,False,70892,POS,91918,Earn,21,24/04/2024 01:44
3138,27/07/2023,Oliver,Brown,oliver.brown@outlook.com,25/08/1979,F,3,False,70935,ONLINE,91151,Redeem,-82,07/03/2024 13:31
3138,27/07/2023,Oliver,Brown,oliver.brown@outlook.com,25/08/1979,F,3,False,70960,POS,84706,Earn,49,17/02/2024 22:35
